target_user_id,label
1,grumpy
2,grumpy
3,grumpy
4,grumpy
5,rage
6,mellow
7,grumpy
8,grumpy
9,mellow
10,calm
11,grumpy
12,rage
13,mellow
14,rage
15,grumpy
16,mellow
17,calm
18,grumpy
19,mellow
20,empath
21,grumpy
22,rage
23,rage
24,grumpy
25,empath
26,grumpy
27,calm
28,rage
29,mellow
30,rage
31,grumpy
32,grumpy
33,grumpy
34,empath
35,empath
36,grumpy
37,rage
38,mellow
39,rage
40,rage
41,calm
42,empath
43,mellow
44,grumpy
45,mellow
46,rage
47,calm
48,grumpy
49,rage
50,calm
51,grumpy
52,rage
53,rage
54,calm
55,calm
56,empath
57,mellow
58,rage
59,grumpy
60,grumpy
61,empath
62,empath
63,rage
64,mellow
65,empath
66,mellow
67,grumpy
68,rage
70,rage
71,grumpy
72,grumpy
73,rage
74,grumpy
75,rage
76,calm
77,empath
78,empath
79,calm
80,rage
81,mellow
82,calm
83,rage
84,rage
85,grumpy
86,rage
87,mellow
88,grumpy
89,grumpy
90,grumpy
91,empath
92,empath
93,empath
94,rage
95,rage
96,empath
97,calm
98,rage
99,grumpy
100,mellow
101,calm
102,empath
103,rage
104,rage
105,rage
106,mellow
107,rage
108,empath
109,grumpy
110,calm
111,rage
112,calm
113,rage
114,empath
115,grumpy
116,empath
117,grumpy
118,mellow
119,rage
120,grumpy
121,grumpy
122,grumpy
123,mellow
124,mellow
125,calm
126,mellow
127,rage
128,calm
129,rage
130,calm
131,mellow
132,grumpy
133,grumpy
135,calm
136,rage
137,rage
138,mellow
139,mellow
140,rage
141,mellow
142,grumpy
143,grumpy
144,rage
145,empath
146,calm
147,rage
148,rage
149,grumpy
150,rage
151,calm
152,rage
153,mellow
154,empath
155,grumpy
156,rage
157,rage
158,mellow
159,grumpy
160,calm
161,grumpy
162,rage
163,rage
164,rage
165,calm
166,rage
167,empath
168,grumpy
169,grumpy
170,calm
171,calm
172,calm
173,mellow
174,grumpy
175,rage
176,calm
177,calm
178,empath
179,mellow
180,calm
181,rage
182,rage
183,mellow
184,grumpy
185,calm
186,grumpy
187,mellow
188,rage
189,rage
190,rage
191,empath
192,empath
193,calm
194,mellow
195,empath
196,empath
197,mellow
198,mellow
199,grumpy
200,rage
201,rage
202,grumpy
203,grumpy
204,rage
205,grumpy
206,empath
207,rage
208,calm
209,rage
210,grumpy
212,mellow
213,mellow
214,mellow
215,calm
216,rage
217,empath
218,calm
219,grumpy
220,mellow
221,empath
222,mellow
223,rage
224,grumpy
225,grumpy
226,mellow
227,calm
228,calm
229,grumpy
230,mellow
231,rage
232,empath
233,empath
234,rage
235,rage
236,calm
237,calm
238,empath
239,calm
240,grumpy
241,rage
242,empath
243,empath
244,mellow
245,rage
246,calm
247,mellow
248,mellow
249,calm
250,calm
251,mellow
252,mellow
253,grumpy
254,empath
255,grumpy
256,calm
257,mellow
258,grumpy
259,calm
260,grumpy
261,grumpy
262,empath
263,grumpy
264,grumpy
265,rage
266,grumpy
267,rage
268,rage
269,rage
270,grumpy
271,empath
272,grumpy
273,rage
274,mellow
275,empath
276,calm
277,calm
278,rage
279,mellow
280,calm
281,calm
282,grumpy
283,rage
284,mellow
285,grumpy
286,calm
287,grumpy
288,rage
289,rage
290,mellow
291,grumpy
292,mellow
293,rage
294,rage
295,rage
296,mellow
297,grumpy
298,grumpy
299,mellow
300,grumpy
301,empath
302,grumpy
303,grumpy
304,empath
305,mellow
306,rage
307,calm
308,empath
309,empath
310,grumpy
311,mellow
312,grumpy
313,grumpy
314,rage
315,empath
316,calm
317,mellow
318,calm
319,mellow
320,mellow
321,rage
322,mellow
323,calm
324,calm
325,rage
326,grumpy
327,calm
328,empath
329,mellow
330,mellow
331,mellow
332,empath
333,rage
334,grumpy
335,rage
336,rage
337,mellow
338,rage
339,rage
340,grumpy
341,mellow
342,rage
343,calm
344,grumpy
345,empath
346,rage
347,grumpy
348,calm
349,mellow
350,grumpy
351,mellow
352,rage
353,empath
354,calm
355,calm
356,mellow
357,grumpy
358,mellow
359,rage
360,rage
361,mellow
362,rage
363,rage
364,grumpy
365,grumpy
366,rage
367,calm
368,rage
369,mellow
370,calm
371,rage
372,mellow
373,rage
374,rage
375,empath
376,empath
377,mellow
378,rage
379,rage
380,mellow
381,mellow
382,calm
384,rage
385,rage
386,calm
387,calm
388,mellow
389,empath
390,grumpy
391,calm
392,calm
393,grumpy
394,empath
395,mellow
396,mellow
397,calm
398,mellow
399,calm
400,rage
401,calm
402,mellow
403,mellow
404,rage
405,rage
406,mellow
407,rage
408,grumpy
409,grumpy
410,grumpy
411,mellow
412,calm
413,grumpy
414,mellow
415,calm
416,calm
417,grumpy
418,grumpy
419,grumpy
420,rage
421,rage
422,grumpy
423,grumpy
424,grumpy
425,calm
426,rage
427,calm
428,mellow
429,rage
430,rage
431,grumpy
432,rage
433,mellow
434,rage
435,calm
436,rage
437,empath
438,empath
439,grumpy
440,mellow
441,mellow
442,rage
443,empath
444,calm
445,rage
446,calm
447,mellow
448,empath
449,mellow
450,rage
451,rage
452,mellow
453,calm
454,empath
455,grumpy
456,mellow
457,rage
458,mellow
459,rage
460,calm
461,calm
462,rage
463,calm
464,mellow
465,rage
466,rage
467,calm
468,calm
469,grumpy
470,rage
471,grumpy
472,grumpy
473,grumpy
474,empath
475,calm
476,mellow
477,mellow
478,rage
479,calm
480,mellow
481,rage
482,rage
483,calm
484,grumpy
485,rage
486,rage
487,mellow
488,mellow
489,empath
490,rage
491,mellow
492,rage
493,mellow
494,grumpy
495,rage
496,mellow
497,mellow
498,rage
499,grumpy
500,mellow
501,calm
502,grumpy
503,mellow
504,calm
505,rage
506,grumpy
507,calm
508,rage
509,grumpy
510,mellow
511,grumpy
512,calm
513,rage
514,calm
515,grumpy
516,mellow
517,empath
518,grumpy
519,mellow
520,empath
521,rage
522,mellow
523,mellow
524,mellow
525,empath
526,calm
527,grumpy
528,calm
529,rage
530,rage
531,mellow
532,calm
533,grumpy
534,mellow
535,grumpy
536,empath
537,calm
538,mellow
539,rage
540,grumpy
541,mellow
542,rage
543,rage
544,rage
545,calm
546,empath
547,empath
548,rage
549,mellow
550,mellow
551,grumpy
552,grumpy
553,rage
554,grumpy
555,rage
556,grumpy
557,grumpy
558,rage
559,calm
560,rage
561,mellow
562,rage
563,rage
564,rage
565,empath
566,grumpy
567,calm
568,grumpy
569,rage
570,mellow
571,calm
572,calm
573,rage
574,mellow
575,mellow
576,grumpy
577,mellow
578,empath
579,mellow
580,grumpy
581,grumpy
582,grumpy
583,empath
584,mellow
585,mellow
586,rage
587,grumpy
588,calm
589,grumpy
590,calm
591,grumpy
592,mellow
593,mellow
594,empath
595,empath
596,grumpy
597,mellow
598,mellow
599,grumpy
600,rage
601,rage
602,empath
603,mellow
604,empath
605,mellow
606,rage
607,calm
608,calm
609,calm
610,empath
611,calm
612,mellow
613,grumpy
614,mellow
615,calm
616,empath
617,mellow
618,mellow
619,mellow
620,rage
621,mellow
622,calm
623,grumpy
624,grumpy
625,rage
626,rage
627,mellow
628,calm
629,mellow
630,calm
631,grumpy
632,grumpy
633,empath
634,empath
635,rage
636,calm
637,calm
638,rage
639,rage
640,calm
641,grumpy
642,mellow
643,rage
644,mellow
645,empath
646,grumpy
647,calm
648,calm
649,rage
650,grumpy
651,mellow
652,grumpy
653,empath
654,mellow
655,grumpy
656,empath
