target_user_id,label
1,rage
2,grumpy
3,grumpy
4,grumpy
5,rage
6,calm
7,rage
8,mellow
9,calm
10,mellow
11,rage
12,rage
13,grumpy
14,rage
15,rage
16,rage
17,calm
18,grumpy
19,calm
20,empath
21,rage
22,rage
23,mellow
24,grumpy
25,empath
26,mellow
27,calm
28,rage
29,calm
30,rage
31,grumpy
32,mellow
33,grumpy
34,mellow
35,empath
36,rage
37,grumpy
38,empath
39,rage
40,rage
41,calm
42,calm
43,grumpy
44,grumpy
45,mellow
46,grumpy
47,calm
48,mellow
49,grumpy
50,empath
51,grumpy
52,grumpy
53,rage
54,calm
55,calm
56,empath
57,mellow
58,rage
59,calm
60,rage
61,empath
62,calm
63,rage
64,grumpy
65,calm
66,grumpy
67,mellow
68,rage
70,rage
71,rage
72,rage
73,mellow
74,grumpy
75,rage
76,calm
77,calm
78,empath
79,calm
80,rage
81,mellow
82,calm
83,rage
84,grumpy
85,grumpy
86,rage
87,mellow
88,mellow
89,grumpy
90,rage
91,empath
92,empath
93,calm
94,rage
95,rage
96,calm
97,calm
98,rage
99,grumpy
100,grumpy
101,empath
102,empath
103,rage
104,calm
105,rage
106,calm
107,grumpy
108,empath
109,mellow
110,mellow
111,rage
112,calm
113,rage
114,calm
115,grumpy
116,empath
117,rage
118,calm
119,grumpy
120,rage
121,grumpy
122,rage
123,mellow
124,mellow
125,calm
126,mellow
127,mellow
128,calm
129,grumpy
130,mellow
131,grumpy
132,grumpy
133,calm
135,calm
136,rage
137,rage
138,calm
139,calm
140,rage
141,calm
142,grumpy
143,grumpy
144,rage
145,empath
146,empath
147,grumpy
148,rage
149,grumpy
150,rage
151,calm
152,rage
153,rage
154,empath
155,grumpy
156,mellow
157,grumpy
158,grumpy
159,grumpy
160,calm
161,grumpy
162,rage
163,rage
164,grumpy
165,empath
166,rage
167,empath
168,rage
169,grumpy
170,mellow
171,calm
172,calm
173,grumpy
174,calm
175,grumpy
176,empath
177,empath
178,empath
179,calm
180,calm
181,grumpy
182,rage
183,rage
184,grumpy
185,calm
186,grumpy
187,grumpy
188,rage
189,rage
190,grumpy
191,empath
192,empath
193,mellow
194,calm
195,empath
196,mellow
197,mellow
198,calm
199,mellow
200,rage
201,rage
202,grumpy
203,rage
204,rage
205,mellow
206,calm
207,mellow
208,mellow
209,grumpy
210,grumpy
212,calm
213,empath
214,mellow
215,calm
216,grumpy
217,empath
218,rage
219,grumpy
220,calm
221,empath
222,mellow
223,rage
224,calm
225,mellow
226,mellow
227,calm
228,calm
229,mellow
230,grumpy
231,grumpy
232,empath
233,empath
234,grumpy
235,rage
236,empath
237,calm
238,empath
239,calm
240,rage
241,rage
242,empath
243,empath
244,grumpy
245,rage
246,empath
247,mellow
248,mellow
249,grumpy
250,mellow
251,calm
252,calm
253,mellow
254,empath
255,mellow
256,mellow
257,rage
258,grumpy
259,calm
260,mellow
261,grumpy
262,empath
263,grumpy
264,grumpy
265,rage
266,rage
267,calm
268,rage
269,rage
270,rage
271,calm
272,calm
273,rage
274,mellow
275,empath
276,calm
277,calm
278,grumpy
279,calm
280,mellow
281,mellow
282,mellow
283,rage
284,mellow
285,grumpy
286,calm
287,grumpy
288,grumpy
289,grumpy
290,mellow
291,mellow
292,mellow
293,rage
294,rage
295,rage
296,mellow
297,rage
298,mellow
299,calm
300,grumpy
301,calm
302,rage
303,grumpy
304,mellow
305,mellow
306,calm
307,calm
308,empath
309,empath
310,grumpy
311,mellow
312,grumpy
313,rage
314,rage
315,empath
316,calm
317,calm
318,mellow
319,grumpy
320,mellow
321,grumpy
322,mellow
323,calm
324,grumpy
325,grumpy
326,mellow
327,empath
328,empath
329,calm
330,rage
331,calm
332,empath
333,rage
334,grumpy
335,grumpy
336,mellow
337,grumpy
338,mellow
339,mellow
340,rage
341,grumpy
342,grumpy
343,mellow
344,mellow
345,calm
346,grumpy
347,rage
348,mellow
349,calm
350,calm
351,grumpy
352,grumpy
353,calm
354,empath
355,mellow
356,calm
357,mellow
358,grumpy
359,grumpy
360,grumpy
361,mellow
362,grumpy
363,rage
364,mellow
365,mellow
366,rage
367,calm
368,rage
369,calm
370,calm
371,rage
372,calm
373,mellow
374,mellow
375,calm
376,empath
377,mellow
378,mellow
379,rage
380,empath
381,mellow
382,mellow
384,grumpy
385,rage
386,calm
387,mellow
388,grumpy
389,empath
390,calm
391,calm
392,grumpy
393,grumpy
394,calm
395,mellow
396,mellow
397,calm
398,calm
399,empath
400,rage
401,calm
402,grumpy
403,mellow
404,rage
405,rage
406,mellow
407,rage
408,grumpy
409,mellow
410,grumpy
411,rage
412,calm
413,grumpy
414,empath
415,calm
416,grumpy
417,mellow
418,grumpy
419,mellow
420,rage
421,rage
422,rage
423,mellow
424,rage
425,mellow
426,rage
427,mellow
428,grumpy
429,rage
430,grumpy
431,mellow
432,rage
433,grumpy
