target_user_id,label
9960,rage
13399,rage
5669,rage
1421,rage
189,rage
7205,rage
1673,rage
2309,rage
8335,rage
664,rage
470,rage
2377,rage
333,rage
2413,rage
8502,rage
9631,rage
11994,rage
5016,rage
5552,rage
8625,rage
11284,rage
2713,rage
7765,rage
4385,rage
9087,rage
1779,rage
6971,rage
560,rage
113,rage
11938,rage
11427,rage
5018,rage
5919,rage
665,rage
1914,rage
1328,rage
1396,rage
5774,rage
9139,rage
4432,rage
3843,rage
2324,rage
11420,rage
6824,rage
8305,rage
3250,rage
8715,rage
13842,rage
9136,rage
5121,rage
80,rage
8405,rage
606,rage
5313,rage
7626,rage
2293,rage
11043,rage
543,rage
2169,rage
865,rage
2496,rage
5178,rage
1734,rage
909,rage
2593,rage
3932,rage
10944,rage
9373,rage
834,rage
9185,rage
4651,rage
4625,rage
3606,rage
11406,rage
1433,rage
2954,rage
8623,rage
5073,rage
11408,rage
368,rage
5571,rage
5174,rage
11588,rage
1938,rage
4360,rage
5914,rage
200,rage
1815,rage
2533,rage
1849,rage
12364,rage
8619,rage
3777,rage
2163,rage
2121,rage
2718,rage
293,rage
8679,rage
2891,rage
754,rage
6117,rage
2505,rage
7041,rage
1132,rage
6407,rage
10308,rage
7253,rage
4317,rage
1513,rage
13620,rage
4221,rage
5168,rage
7690,rage
2372,rage
12562,rage
8317,rage
8121,rage
1869,rage
2781,rage
5310,rage
5665,rage
4143,rage
245,rage
3299,rage
1106,rage
10128,rage
6380,rage
10996,rage
6313,rage
2958,rage
5952,rage
1983,rage
2759,rage
5253,rage
9033,rage
659,rage
5182,rage
2382,rage
15059,rage
119,rage
1725,rage
6148,rage
7536,rage
465,rage
3166,rage
14241,rage
1565,rage
485,rage
421,rage
3183,rage
22,rage
12015,rage
6836,rage
7412,rage
6128,rage
8658,rage
95,rage
5737,rage
12403,rage
2129,rage
7752,rage
7116,rage
990,rage
10984,rage
105,rage
2696,rage
13681,rage
9255,rage
1993,rage
1459,rage
3520,rage
10413,rage
14413,rage
2240,rage
6725,rage
8093,rage
8081,rage
3942,rage
2098,rage
11831,rage
5759,rage
6090,rage
6340,rage
10207,rage
7165,rage
2431,rage
269,rage
2889,rage
4005,rage
5455,rage
4338,rage
7975,rage
2280,rage
4881,rage
1713,rage
1833,rage
9773,rage
11816,rage
14276,rage
9140,rage
7677,empath
3307,empath
12288,empath
12282,empath
11390,empath
6498,empath
8145,empath
15674,empath
11618,empath
6253,empath
14797,empath
12154,empath
10292,empath
8822,empath
7263,empath
3406,empath
11684,empath
2994,empath
1701,empath
11032,empath
1305,empath
5107,empath
6341,empath
9467,empath
1312,empath
7183,empath
13117,empath
3197,empath
9919,empath
8929,empath
2555,empath
5798,empath
5484,empath
9315,empath
2322,empath
1762,empath
2254,empath
12116,empath
8096,empath
11250,empath
6902,empath
5911,empath
6652,empath
5601,empath
927,empath
3141,empath
6009,empath
2659,empath
12615,empath
3322,empath
9497,empath
13456,empath
3753,empath
9438,empath
12733,empath
11350,empath
9504,empath
14397,empath
937,empath
309,empath
2530,empath
6693,empath
1614,empath
3201,empath
7912,empath
3232,empath
2373,empath
12353,empath
6333,empath
13895,empath
4501,empath
1748,empath
2299,empath
11225,empath
1435,empath
13025,empath
4322,empath
11819,empath
5389,empath
2440,empath
785,empath
701,empath
3704,empath
1822,empath
9859,empath
8933,empath
2407,empath
1648,empath
4858,empath
16282,empath
5993,empath
15047,empath
7948,empath
14468,empath
10262,empath
8574,empath
8988,empath
13377,empath
4332,empath
12982,empath
6577,empath
2660,empath
8700,empath
2279,empath
1643,empath
5746,empath
4389,empath
7492,empath
6698,empath
5116,empath
6157,empath
2728,empath
11644,empath
5516,empath
13199,empath
12468,empath
3502,empath
3956,empath
16071,empath
6849,empath
15964,empath
9268,empath
10665,empath
7061,empath
4905,empath
3756,empath
11304,empath
5465,empath
14848,empath
13522,empath
10200,empath
4477,empath
10119,empath
7947,empath
2692,empath
13432,empath
6882,empath
3733,empath
3127,empath
10358,empath
3131,empath
4537,empath
9472,empath
3163,empath
1950,empath
14214,empath
1765,empath
233,empath
14628,empath
9997,empath
3445,empath
7541,empath
1770,empath
8471,empath
2923,empath
11966,empath
9025,empath
7043,empath
4859,empath
8990,empath
10897,empath
1910,empath
3337,empath
7022,empath
10526,empath
13665,empath
4067,empath
13074,empath
11076,empath
16425,empath
4509,empath
1904,empath
13368,empath
2866,empath
4094,empath
5597,empath
4042,empath
4622,empath
2925,empath
6525,empath
3959,empath
11777,empath
2434,empath
19122,empath
2474,empath
6286,empath
6614,empath
7313,empath
6474,empath
8999,empath
13882,empath
14959,empath
1816,empath
10132,empath
1241,empath
1694,empath
9187,empath
2064,empath
6773,empath
11028,empath
