target_user_id,label
1,reserved
15,reserved
16,emphatic
17,emphatic
21,reserved
25,reserved
35,reserved
36,emphatic
38,reserved
41,reserved
43,reserved
49,reserved
52,reserved
55,reserved
58,reserved
64,emphatic
65,reserved
66,reserved
77,reserved
80,emphatic
82,emphatic
88,emphatic
90,reserved
92,reserved
101,reserved
103,emphatic
106,reserved
107,reserved
109,emphatic
122,emphatic
136,emphatic
144,emphatic
160,emphatic
170,emphatic
174,emphatic
176,reserved
185,emphatic
189,emphatic
192,reserved
193,emphatic
195,reserved
199,reserved
208,reserved
219,emphatic
220,reserved
222,emphatic
223,reserved
228,reserved
237,reserved
238,reserved
246,reserved
265,reserved
269,reserved
272,emphatic
277,reserved
283,emphatic
285,emphatic
291,emphatic
293,emphatic
298,reserved
299,reserved
313,emphatic
318,emphatic
319,emphatic
322,reserved
326,reserved
332,reserved
339,reserved
342,emphatic
347,reserved
352,reserved
354,reserved
356,reserved
357,emphatic
361,emphatic
371,emphatic
372,emphatic
374,reserved
381,emphatic
382,reserved
388,emphatic
391,reserved
392,emphatic
393,emphatic
396,reserved
407,emphatic
428,emphatic
434,emphatic
441,reserved
456,reserved
459,reserved
471,emphatic
475,reserved
480,reserved
481,reserved
484,emphatic
492,emphatic
498,emphatic
502,reserved
509,emphatic
518,emphatic
522,reserved
523,reserved
525,reserved
526,emphatic
532,emphatic
533,reserved
537,emphatic
542,emphatic
544,reserved
548,emphatic
556,reserved
560,emphatic
561,reserved
573,reserved
586,reserved
592,reserved
594,emphatic
596,reserved
610,reserved
611,reserved
624,emphatic
634,reserved
637,emphatic
640,emphatic
643,emphatic
646,reserved
651,reserved
663,reserved
664,reserved
665,emphatic
673,emphatic
676,emphatic
686,emphatic
689,emphatic
693,emphatic
695,emphatic
702,reserved
710,emphatic
717,reserved
718,reserved
724,reserved
729,reserved
734,reserved
735,reserved
736,emphatic
741,emphatic
743,reserved
744,reserved
747,reserved
756,reserved
760,reserved
761,reserved
764,reserved
765,reserved
772,reserved
774,emphatic
779,reserved
786,emphatic
790,emphatic
793,reserved
799,emphatic
802,reserved
805,reserved
808,emphatic
817,reserved
821,reserved
822,reserved
825,reserved
826,emphatic
830,emphatic
832,emphatic
836,emphatic
844,reserved
845,emphatic
856,reserved
858,emphatic
866,reserved
874,emphatic
877,reserved
886,reserved
887,emphatic
888,reserved
905,emphatic
911,reserved
920,emphatic
921,reserved
925,emphatic
934,reserved
952,reserved
957,emphatic
959,reserved
972,emphatic
985,reserved
990,reserved
992,emphatic
993,reserved
996,reserved
999,emphatic
1004,emphatic
1005,reserved
1006,emphatic
1025,reserved
1033,reserved
1034,emphatic
1038,reserved
1039,emphatic
1042,emphatic
1043,reserved
1052,reserved
1058,emphatic
1065,reserved
1073,emphatic
1078,reserved
1080,reserved
1083,emphatic
1087,emphatic
1088,emphatic
1097,reserved
1098,reserved
1100,reserved
1104,emphatic
1108,emphatic
1111,reserved
1116,emphatic
1118,emphatic
1121,emphatic
1122,emphatic
1132,emphatic
1136,reserved
1140,emphatic
1144,emphatic
1145,emphatic
1154,emphatic
1161,reserved
1163,reserved
1169,reserved
1170,emphatic
1172,reserved
1174,reserved
1184,reserved
1185,reserved
1186,reserved
1201,emphatic
