target_user_id,label
2,declarative
6,inquisitive
10,declarative
12,inquisitive
14,inquisitive
15,inquisitive
21,inquisitive
26,inquisitive
34,inquisitive
36,declarative
44,inquisitive
45,declarative
46,declarative
53,inquisitive
56,declarative
63,inquisitive
65,declarative
67,inquisitive
73,declarative
78,inquisitive
87,inquisitive
88,inquisitive
90,inquisitive
91,declarative
95,inquisitive
101,declarative
108,inquisitive
115,inquisitive
117,inquisitive
123,declarative
126,inquisitive
127,inquisitive
148,inquisitive
149,inquisitive
151,declarative
152,inquisitive
155,inquisitive
168,inquisitive
177,declarative
182,inquisitive
185,declarative
186,inquisitive
188,declarative
192,declarative
198,inquisitive
202,declarative
203,inquisitive
204,inquisitive
205,declarative
217,declarative
220,inquisitive
225,inquisitive
233,inquisitive
250,inquisitive
258,inquisitive
260,inquisitive
262,declarative
265,inquisitive
277,inquisitive
286,declarative
290,inquisitive
292,declarative
294,inquisitive
309,inquisitive
314,inquisitive
317,inquisitive
319,inquisitive
321,inquisitive
336,declarative
337,declarative
341,inquisitive
364,inquisitive
365,inquisitive
379,inquisitive
382,declarative
385,declarative
388,inquisitive
389,declarative
391,inquisitive
394,declarative
398,declarative
404,inquisitive
405,inquisitive
410,inquisitive
417,inquisitive
419,declarative
420,inquisitive
430,inquisitive
435,inquisitive
436,declarative
437,inquisitive
438,declarative
445,inquisitive
447,inquisitive
454,declarative
455,declarative
462,declarative
467,inquisitive
470,inquisitive
475,inquisitive
480,declarative
483,declarative
485,inquisitive
488,declarative
495,inquisitive
514,inquisitive
517,declarative
519,declarative
534,declarative
539,declarative
552,inquisitive
554,inquisitive
556,declarative
558,declarative
563,inquisitive
566,inquisitive
573,inquisitive
574,declarative
575,inquisitive
579,inquisitive
581,inquisitive
591,inquisitive
598,inquisitive
601,inquisitive
602,declarative
606,inquisitive
607,inquisitive
614,declarative
621,inquisitive
622,declarative
633,declarative
639,inquisitive
642,inquisitive
645,declarative
646,declarative
649,inquisitive
656,inquisitive
657,inquisitive
672,inquisitive
680,declarative
688,inquisitive
689,inquisitive
696,inquisitive
716,declarative
729,inquisitive
733,declarative
737,declarative
745,inquisitive
754,inquisitive
759,inquisitive
761,declarative
784,inquisitive
793,declarative
794,inquisitive
798,inquisitive
802,declarative
807,declarative
809,declarative
810,declarative
812,inquisitive
813,inquisitive
817,inquisitive
818,inquisitive
819,declarative
822,declarative
823,declarative
827,declarative
837,inquisitive
848,declarative
851,declarative
854,inquisitive
862,declarative
863,declarative
867,inquisitive
868,declarative
872,inquisitive
875,declarative
881,inquisitive
882,declarative
883,declarative
890,inquisitive
900,declarative
901,declarative
903,inquisitive
904,declarative
920,declarative
922,declarative
926,inquisitive
928,inquisitive
929,declarative
937,declarative
939,inquisitive
943,declarative
950,declarative
955,declarative
957,inquisitive
958,declarative
959,declarative
960,declarative
967,declarative
968,declarative
971,inquisitive
977,declarative
981,declarative
985,inquisitive
986,inquisitive
988,inquisitive
993,declarative
994,inquisitive
1009,declarative
1010,declarative
1011,inquisitive
1012,declarative
1025,declarative
1030,inquisitive
1034,declarative
1038,inquisitive
1041,inquisitive
1043,declarative
1050,inquisitive
1052,inquisitive
1054,inquisitive
1055,declarative
1059,inquisitive
1063,inquisitive
1066,inquisitive
1071,inquisitive
1072,declarative
1073,inquisitive
1074,inquisitive
1080,inquisitive
1081,inquisitive
1087,declarative
1090,declarative
1091,inquisitive
1093,declarative
1102,declarative
1103,declarative
1105,declarative
1107,declarative
1112,declarative
1114,inquisitive
1119,inquisitive
1120,declarative
1131,declarative
1139,inquisitive
1151,inquisitive
1158,declarative
1160,inquisitive
1163,declarative
1166,inquisitive
1177,inquisitive
1178,declarative
1186,inquisitive
1191,declarative
1196,inquisitive
1198,inquisitive
1203,declarative
1213,inquisitive
1214,inquisitive
1219,inquisitive
1221,declarative
1224,inquisitive
1225,inquisitive
1226,declarative
1234,declarative
1241,declarative
1244,inquisitive
1245,declarative
1248,declarative
1250,inquisitive
1256,declarative
1258,inquisitive
1261,declarative
1265,declarative
1274,declarative
1275,declarative
1276,declarative
1278,declarative
1280,declarative
1290,inquisitive
1293,declarative
1307,declarative
1312,declarative
1314,declarative
1319,inquisitive
1321,inquisitive
1327,declarative
1329,inquisitive
1332,declarative
1338,inquisitive
1352,inquisitive
1358,inquisitive
1365,inquisitive
1391,declarative
1419,declarative
1421,inquisitive
1433,declarative
1438,declarative
1441,declarative
1460,declarative
1466,inquisitive
1468,declarative
1479,declarative
1490,declarative
1502,declarative
1509,declarative
1521,inquisitive
1523,declarative
1525,inquisitive
1531,inquisitive
1534,declarative
1541,inquisitive
1544,inquisitive
1553,inquisitive
1555,declarative
1561,inquisitive
1562,inquisitive
1563,inquisitive
1570,declarative
1572,inquisitive
1573,declarative
1574,declarative
1581,declarative
1586,declarative
1587,declarative
1594,declarative
1601,inquisitive
1606,inquisitive
1608,inquisitive
1610,inquisitive
1615,declarative
1622,declarative
1627,declarative
1628,declarative
1640,inquisitive
1643,declarative
1648,declarative
1653,inquisitive
1660,inquisitive
1661,inquisitive
1662,inquisitive
1663,inquisitive
1669,declarative
1677,declarative
1687,inquisitive
1690,declarative
1696,inquisitive
1699,declarative
1701,declarative
1709,declarative
1717,inquisitive
1718,declarative
1719,declarative
1728,declarative
1730,inquisitive
1736,inquisitive
1741,declarative
1746,inquisitive
1748,declarative
1749,inquisitive
1753,inquisitive
1762,inquisitive
1765,declarative
1768,inquisitive
1770,declarative
1779,declarative
1782,declarative
1783,inquisitive
1788,inquisitive
1791,inquisitive
1802,declarative
1804,declarative
1806,inquisitive
1816,declarative
1822,declarative
1824,inquisitive
1826,inquisitive
1827,declarative
1828,declarative
1832,inquisitive
1836,inquisitive
1839,inquisitive
1844,declarative
1849,inquisitive
1852,declarative
1853,declarative
1854,declarative
1858,declarative
1859,declarative
1860,declarative
1862,inquisitive
1865,inquisitive
1902,inquisitive
1904,inquisitive
1910,declarative
1924,inquisitive
1935,declarative
1937,inquisitive
1938,inquisitive
1943,declarative
1945,inquisitive
1946,inquisitive
1952,inquisitive
1958,declarative
1962,inquisitive
1966,declarative
1972,declarative
1974,declarative
1977,declarative
1981,inquisitive
1995,inquisitive
1998,inquisitive
2000,inquisitive
2003,inquisitive
2005,declarative
2007,inquisitive
2011,inquisitive
2012,inquisitive
2013,inquisitive
2014,inquisitive
2017,declarative
2022,inquisitive
2025,inquisitive
2031,inquisitive
2034,declarative
2035,inquisitive
2036,declarative
2056,inquisitive
2061,inquisitive
2070,inquisitive
2071,inquisitive
2073,inquisitive
2074,inquisitive
2085,declarative
2086,inquisitive
2095,inquisitive
2100,inquisitive
2107,inquisitive
2114,declarative
2116,declarative
2119,inquisitive
2124,inquisitive
2131,inquisitive
2132,declarative
2149,inquisitive
2164,inquisitive
2165,declarative
2182,inquisitive
2183,inquisitive
2185,inquisitive
2187,declarative
2193,declarative
2195,declarative
2199,inquisitive
2205,declarative
2224,inquisitive
2225,declarative
2234,declarative
2239,inquisitive
2241,inquisitive
2253,inquisitive
2262,declarative
2265,declarative
2269,declarative
2270,declarative
2275,inquisitive
2276,declarative
2277,inquisitive
2279,declarative
2286,inquisitive
2289,inquisitive
2292,declarative
2294,declarative
2299,declarative
2311,declarative
2312,declarative
2314,inquisitive
2318,inquisitive
2319,declarative
2330,inquisitive
2332,inquisitive
2342,inquisitive
2345,inquisitive
2348,declarative
2349,declarative
2360,inquisitive
2369,declarative
2371,declarative
2372,inquisitive
2373,declarative
2378,inquisitive
2381,declarative
2386,declarative
