target_user_id,label
1,grumpy
2,grumpy
3,grumpy
4,grumpy
5,rage
6,mellow
7,grumpy
8,mellow
9,calm
10,mellow
11,grumpy
12,rage
13,mellow
14,rage
15,rage
16,grumpy
17,mellow
18,grumpy
19,calm
20,empath
21,grumpy
22,rage
23,rage
24,grumpy
25,calm
26,rage
27,calm
28,rage
29,mellow
30,rage
31,grumpy
32,grumpy
33,grumpy
34,calm
35,empath
36,rage
37,rage
38,calm
39,rage
40,rage
41,empath
42,empath
43,mellow
44,grumpy
45,grumpy
46,grumpy
47,calm
48,grumpy
49,rage
50,calm
51,mellow
52,rage
53,rage
54,calm
55,calm
56,empath
57,mellow
58,rage
59,grumpy
60,grumpy
61,empath
62,empath
63,rage
64,mellow
65,calm
66,mellow
67,rage
68,rage
70,rage
71,grumpy
72,grumpy
73,rage
74,mellow
75,rage
76,calm
77,calm
78,empath
79,calm
80,rage
81,mellow
82,mellow
83,rage
84,grumpy
85,mellow
86,rage
87,grumpy
88,grumpy
89,grumpy
90,grumpy
91,calm
92,empath
93,calm
94,rage
95,rage
96,empath
97,calm
98,rage
99,grumpy
100,mellow
101,calm
102,empath
103,rage
104,rage
105,rage
106,mellow
107,rage
108,empath
109,grumpy
110,mellow
111,rage
112,calm
113,rage
114,empath
115,grumpy
116,empath
117,grumpy
118,mellow
119,rage
120,grumpy
121,grumpy
122,grumpy
123,mellow
124,calm
125,calm
126,mellow
127,rage
128,mellow
129,rage
130,mellow
131,mellow
132,grumpy
133,mellow
135,calm
136,rage
137,grumpy
138,mellow
139,mellow
140,rage
141,empath
142,grumpy
143,mellow
144,rage
145,empath
146,calm
147,rage
148,rage
149,grumpy
150,grumpy
151,mellow
152,rage
153,mellow
154,calm
155,grumpy
156,rage
157,rage
158,mellow
159,grumpy
160,calm
161,grumpy
162,rage
163,rage
164,rage
165,calm
166,rage
167,empath
168,rage
169,grumpy
170,calm
171,mellow
172,calm
173,calm
174,mellow
175,grumpy
176,calm
177,calm
178,empath
179,mellow
180,calm
181,grumpy
182,rage
183,grumpy
184,grumpy
185,calm
186,grumpy
187,mellow
188,rage
189,rage
190,rage
191,calm
192,empath
193,mellow
194,empath
195,empath
196,calm
197,mellow
198,mellow
199,rage
200,rage
201,rage
202,mellow
203,grumpy
204,rage
205,mellow
206,calm
207,rage
208,calm
209,rage
210,grumpy
212,calm
213,mellow
214,mellow
215,calm
216,rage
217,empath
218,calm
219,mellow
220,grumpy
221,empath
222,calm
223,grumpy
224,grumpy
225,grumpy
226,grumpy
227,empath
228,calm
229,grumpy
230,grumpy
231,rage
232,empath
233,empath
234,rage
235,rage
236,calm
237,calm
238,calm
239,mellow
240,grumpy
241,rage
242,empath
243,empath
244,mellow
245,rage
246,calm
247,grumpy
248,mellow
249,calm
250,mellow
251,grumpy
252,mellow
253,grumpy
254,empath
255,mellow
256,calm
257,mellow
258,grumpy
259,mellow
260,mellow
261,mellow
262,empath
263,grumpy
264,grumpy
265,rage
266,grumpy
267,grumpy
268,rage
269,rage
270,grumpy
271,calm
272,grumpy
273,rage
274,mellow
275,calm
276,calm
277,calm
278,rage
279,mellow
280,mellow
281,calm
282,grumpy
283,rage
284,mellow
285,grumpy
286,mellow
287,rage
288,grumpy
289,rage
290,mellow
291,mellow
292,mellow
293,rage
294,rage
295,rage
296,mellow
297,grumpy
298,grumpy
299,mellow
300,grumpy
301,empath
302,grumpy
303,grumpy
304,empath
305,mellow
306,rage
307,mellow
308,empath
309,empath
310,rage
311,mellow
312,grumpy
313,grumpy
314,rage
315,empath
316,empath
317,grumpy
318,calm
319,grumpy
320,mellow
321,grumpy
322,mellow
323,mellow
324,mellow
325,rage
326,grumpy
327,calm
328,empath
329,mellow
330,rage
331,mellow
332,empath
333,rage
334,grumpy
335,rage
336,rage
337,mellow
338,rage
339,rage
340,grumpy
341,mellow
342,rage
343,calm
344,grumpy
345,empath
346,rage
347,grumpy
348,calm
349,mellow
350,grumpy
351,grumpy
352,rage
353,empath
354,calm
355,mellow
356,mellow
357,grumpy
358,mellow
359,grumpy
360,rage
361,mellow
362,rage
363,grumpy
364,grumpy
365,grumpy
366,rage
367,calm
368,rage
369,mellow
370,calm
371,rage
372,calm
373,rage
374,rage
375,empath
376,empath
377,grumpy
378,grumpy
379,rage
380,mellow
381,grumpy
382,calm
384,rage
385,rage
386,empath
387,calm
388,mellow
389,calm
390,rage
391,mellow
392,mellow
393,grumpy
394,calm
395,mellow
396,mellow
397,calm
398,mellow
399,calm
400,rage
401,calm
402,grumpy
403,mellow
404,rage
405,rage
406,mellow
407,rage
408,grumpy
409,mellow
410,grumpy
411,grumpy
412,calm
413,grumpy
414,mellow
415,calm
416,calm
417,grumpy
418,rage
419,rage
420,grumpy
421,rage
422,grumpy
423,rage
424,grumpy
425,mellow
426,rage
427,calm
428,mellow
429,rage
430,rage
431,rage
432,rage
433,calm
434,rage
435,calm
436,rage
437,empath
438,empath
439,grumpy
440,grumpy
441,mellow
442,rage
443,calm
444,calm
445,rage
446,calm
447,grumpy
448,empath
449,calm
450,grumpy
451,rage
452,mellow
453,mellow
454,empath
455,grumpy
456,calm
457,rage
458,grumpy
459,rage
460,calm
461,mellow
462,rage
463,calm
464,calm
465,rage
466,grumpy
467,calm
468,mellow
469,rage
470,rage
471,grumpy
472,mellow
473,grumpy
474,calm
475,mellow
476,calm
477,mellow
478,rage
479,calm
480,grumpy
481,rage
482,rage
483,empath
484,mellow
485,rage
486,rage
487,mellow
488,mellow
489,empath
490,rage
491,mellow
492,rage
493,grumpy
494,rage
495,rage
496,mellow
497,grumpy
498,grumpy
499,rage
500,calm
501,mellow
502,grumpy
503,mellow
504,calm
505,rage
506,mellow
507,calm
508,rage
509,grumpy
510,mellow
511,grumpy
512,calm
513,rage
514,empath
515,grumpy
516,mellow
517,calm
518,grumpy
519,mellow
520,empath
521,rage
522,mellow
523,grumpy
524,grumpy
525,empath
526,calm
527,mellow
528,calm
529,rage
530,rage
531,mellow
532,calm
533,grumpy
534,mellow
535,grumpy
536,empath
537,calm
538,mellow
539,grumpy
540,grumpy
541,calm
542,rage
543,rage
544,rage
545,mellow
546,empath
547,calm
548,rage
549,mellow
550,mellow
551,grumpy
552,mellow
553,rage
554,grumpy
555,rage
556,grumpy
557,grumpy
558,rage
559,calm
560,rage
561,mellow
562,grumpy
563,rage
564,rage
565,calm
566,rage
567,calm
568,grumpy
569,rage
570,mellow
571,calm
572,mellow
573,rage
574,mellow
575,mellow
576,grumpy
577,mellow
578,calm
579,mellow
580,grumpy
581,grumpy
582,grumpy
583,calm
584,grumpy
585,mellow
586,rage
587,grumpy
588,calm
589,rage
590,calm
591,grumpy
592,mellow
593,mellow
594,empath
595,empath
596,rage
597,mellow
598,mellow
599,grumpy
600,rage
601,rage
602,empath
603,calm
604,calm
605,mellow
606,rage
607,empath
608,calm
609,mellow
610,empath
611,calm
612,calm
613,grumpy
614,mellow
615,calm
616,empath
617,mellow
618,mellow
619,mellow
620,rage
621,mellow
622,calm
623,grumpy
624,grumpy
625,rage
626,grumpy
627,mellow
628,mellow
629,mellow
630,calm
631,grumpy
632,grumpy
633,empath
634,calm
635,rage
636,calm
637,mellow
638,rage
639,rage
640,calm
641,grumpy
642,mellow
643,rage
644,mellow
645,empath
646,mellow
647,calm
648,calm
649,grumpy
650,rage
651,mellow
652,grumpy
653,empath
654,mellow
