target_user_id,label
4,selfless
11,selfless
12,selfless
14,selfless
17,selfless
20,egocentric
22,selfless
28,selfless
36,selfless
44,selfless
53,selfless
58,selfless
59,selfless
70,selfless
71,selfless
75,selfless
80,selfless
83,selfless
86,selfless
87,selfless
90,selfless
94,selfless
95,selfless
99,selfless
105,selfless
113,selfless
119,selfless
129,selfless
132,selfless
137,egocentric
142,selfless
162,selfless
168,selfless
177,egocentric
186,egocentric
187,egocentric
188,selfless
192,egocentric
196,selfless
199,selfless
200,selfless
203,selfless
210,selfless
218,egocentric
233,selfless
235,selfless
241,selfless
247,selfless
255,egocentric
256,selfless
261,egocentric
264,selfless
268,selfless
269,selfless
273,selfless
282,egocentric
283,selfless
293,selfless
294,selfless
299,selfless
313,egocentric
317,selfless
330,selfless
333,selfless
336,selfless
338,selfless
341,selfless
354,selfless
369,egocentric
381,selfless
385,selfless
386,egocentric
388,selfless
390,selfless
408,selfless
410,selfless
411,selfless
419,selfless
422,selfless
431,selfless
432,selfless
435,selfless
436,selfless
439,selfless
449,egocentric
451,selfless
454,egocentric
455,selfless
464,selfless
465,selfless
466,egocentric
468,selfless
469,selfless
470,selfless
478,selfless
485,selfless
488,selfless
489,selfless
495,selfless
496,selfless
497,selfless
509,selfless
517,selfless
520,egocentric
524,selfless
529,selfless
534,selfless
543,selfless
548,selfless
554,selfless
555,selfless
558,egocentric
565,selfless
566,selfless
569,selfless
574,selfless
585,selfless
597,egocentric
601,selfless
602,egocentric
606,selfless
610,selfless
611,selfless
616,selfless
617,selfless
619,egocentric
623,selfless
624,selfless
633,egocentric
639,selfless
642,selfless
650,egocentric
655,selfless
661,selfless
663,selfless
664,selfless
667,selfless
675,selfless
676,selfless
678,egocentric
680,selfless
681,selfless
694,selfless
699,selfless
702,selfless
704,selfless
710,selfless
714,selfless
716,egocentric
718,egocentric
719,selfless
724,selfless
725,egocentric
730,selfless
737,selfless
740,selfless
745,selfless
746,selfless
748,selfless
755,selfless
756,selfless
760,selfless
781,egocentric
800,egocentric
809,selfless
813,egocentric
817,selfless
819,selfless
821,egocentric
822,egocentric
826,selfless
828,selfless
834,selfless
836,selfless
837,selfless
839,selfless
843,selfless
848,selfless
850,selfless
855,selfless
857,selfless
864,selfless
872,selfless
877,selfless
880,selfless
884,selfless
886,selfless
887,egocentric
891,selfless
894,selfless
897,selfless
902,selfless
903,egocentric
905,selfless
911,selfless
913,selfless
915,egocentric
917,selfless
918,selfless
920,egocentric
925,selfless
928,selfless
933,selfless
935,selfless
937,egocentric
951,selfless
966,selfless
967,egocentric
970,egocentric
971,selfless
973,selfless
977,egocentric
980,selfless
991,egocentric
992,selfless
997,selfless
999,selfless
1001,selfless
1008,selfless
1009,selfless
1013,selfless
1023,selfless
1025,egocentric
1032,selfless
1035,selfless
1040,selfless
1043,egocentric
1045,selfless
1066,selfless
1076,egocentric
1079,selfless
1081,selfless
1087,selfless
1093,egocentric
1096,selfless
1098,egocentric
1101,selfless
1111,egocentric
1113,selfless
1121,selfless
1125,selfless
1134,selfless
1137,selfless
1138,selfless
1139,selfless
1142,selfless
1145,egocentric
1148,selfless
1150,egocentric
1152,selfless
1153,selfless
1156,selfless
1158,egocentric
1161,selfless
1168,egocentric
1172,selfless
1174,egocentric
1177,selfless
1181,egocentric
1189,egocentric
1190,egocentric
1204,egocentric
1205,selfless
1206,selfless
1214,selfless
1218,selfless
1224,selfless
1235,selfless
1241,selfless
1243,selfless
1249,egocentric
1254,egocentric
1256,egocentric
1258,egocentric
1261,egocentric
1266,egocentric
1268,selfless
1287,selfless
1290,selfless
1293,egocentric
1294,egocentric
1301,egocentric
1308,selfless
1312,egocentric
1313,selfless
1316,selfless
1319,selfless
1323,egocentric
1328,selfless
1332,egocentric
1338,selfless
1345,selfless
1356,selfless
1358,selfless
1359,selfless
1364,egocentric
1382,selfless
1383,egocentric
1397,egocentric
1399,egocentric
1400,selfless
1404,selfless
1405,selfless
1414,egocentric
1419,selfless
1423,selfless
1425,selfless
1427,selfless
1433,selfless
1435,egocentric
1444,selfless
1447,selfless
1453,selfless
1459,selfless
1462,selfless
1467,selfless
1468,selfless
1470,selfless
1471,selfless
1476,egocentric
1479,selfless
1494,selfless
1495,selfless
1499,selfless
1500,selfless
1502,selfless
1506,selfless
1507,egocentric
1508,egocentric
1509,selfless
1512,selfless
1514,egocentric
1528,selfless
1534,egocentric
1539,selfless
1547,selfless
1548,selfless
1549,selfless
1555,selfless
1558,egocentric
1562,selfless
1565,egocentric
1568,egocentric
1569,selfless
1571,selfless
1574,selfless
1579,selfless
1582,egocentric
1590,selfless
1601,selfless
1607,selfless
1608,selfless
1613,egocentric
1619,egocentric
1627,selfless
1630,egocentric
1635,egocentric
1638,egocentric
1639,egocentric
1642,egocentric
1643,egocentric
1646,selfless
1648,egocentric
1650,selfless
1651,selfless
1655,selfless
1658,selfless
1660,selfless
1662,selfless
